rebalance_date,next_date,n_stocks,has_delisted,engine_gross,daily_gross,diff_gross,tol_gross,G_NAV_1,engine_tc,recomputed_tc,diff_tc,G_NAV_2,engine_net,daily_net_compound,diff_net,bound_net,G_NAV_4
2016-04-05,2016-08-18,408,True,0.04661962501989787,0.04661962501989825,3.7470027081099033e-16,0.001,True,0.0035,0.0035,0.0,True,0.04311962501989787,0.042956456332328585,-0.0001631686875692845,0.0011641686875696426,True
2016-08-18,2017-04-05,853,True,-0.05278049170226017,-0.052780491702260623,-4.510281037539698e-16,0.001,True,0.006322205365147231,0.006322205365147231,0.0,True,-0.0591026970674074,-0.05876900795959272,0.0003336891078146789,0.0013346891078151383,True
2017-04-05,2017-08-18,337,False,0.010353576507447618,0.010353576507447837,2.185751579730777e-16,1e-06,True,0.006959554513481829,0.006959554513481829,0.0,True,0.0033940219939657896,0.0033219657138527925,-7.205628011299706e-05,7.30562801130865e-05,True
2017-08-18,2018-04-04,317,False,0.0855611066642486,0.08556110666424899,3.885780586188048e-16,1e-06,True,0.005539762611275964,0.005539762611275964,0.0,True,0.08002134405297263,0.07954735583329509,-0.00047398821967754856,0.0004749882196779991,True
2018-04-04,2018-08-20,297,True,-0.045411981600523274,-0.04541198160052373,-4.579669976578771e-16,0.001,True,0.005755835962145111,0.005755835962145111,0.0,True,-0.05116781756266839,-0.05090643364586034,0.00026138391680805007,0.0012623839168085641,True
2018-08-20,2019-04-03,204,True,-0.017894721266703318,-0.01789472126670355,-2.3245294578089215e-16,0.001,True,0.006991919191919192,0.006991919191919192,0.0,True,-0.02488664045862251,-0.024761522013564075,0.000125118445058435,0.0011261184450587075,True
2019-04-03,2019-08-20,438,False,-0.07619859588647224,-0.0761985958864726,-3.608224830031759e-16,1e-06,True,0.007062805533172173,0.007062805533172173,0.0,True,-0.08326140141964442,-0.08272322555499789,0.0005381758646465229,0.0005391758646469266,True
2019-08-20,2020-04-03,148,False,-0.1815537886815589,-0.1815537886815588,8.326672684688674e-17,1e-06,True,0.007745205479452055,0.007745205479452055,0.0,True,-0.18929899416101095,-0.18789282276209918,0.0014061713989117763,0.0014071713989116904,True
2020-04-03,2020-08-20,36,False,0.595996522082562,0.5959965220825618,-2.220446049250313e-16,1e-06,True,0.008722297297297297,0.008722297297297297,0.0,True,0.5872742247852647,0.5820757659315052,-0.005198458853759469,0.00519945885375932,True
2020-08-20,2021-04-05,631,True,0.38350629678682424,0.3835062967868239,-3.3306690738754696e-16,0.001,True,0.008684535129424194,0.008684535129424194,0.0,True,0.37482176165740005,0.3714911877505991,-0.003330573906800971,0.0043315739068005565,True
2021-04-05,2021-08-19,473,True,0.022379010404476807,0.022379010404477873,1.0651202142497596e-15,0.001,True,0.00524500792393027,0.00524500792393027,0.0,True,0.017134002480546535,0.017016624393646484,-0.00011737808690005097,0.0011183780869011989,True
2021-08-19,2022-04-05,533,True,0.037760102409594355,0.0377601024095946,2.42861286636753e-16,0.001,True,0.0054595048173607455,0.0054595048173607455,0.0,True,0.03230059759223361,0.032094446131224474,-0.00020615146100913528,0.0012071514610092155,True
2022-04-05,2022-08-18,433,True,-0.12558602128744947,-0.12558602128745022,-7.494005416219807e-16,0.001,True,0.00570844277673546,0.00570844277673546,0.0,True,-0.13129446406418493,-0.13057756344810834,0.0007169006160765989,0.0017179006160772867,True
2022-08-18,2023-04-05,443,True,0.013134989531073614,0.013134989531073282,-3.3133218391157016e-16,0.001,True,0.005926811212653595,0.005926811212653595,0.0,True,0.007208178318420019,0.007130329715188788,-7.784860323123075e-05,0.0010788486032308547,True
2023-04-05,2023-08-18,393,True,-0.0038762484137428934,-0.003876248413743455,-5.616167253474913e-16,0.001,True,0.006116252821670429,0.006116252821670429,0.0,True,-0.009992501235413322,-0.009968793120115782,2.3708115297539634e-05,0.0010247081152980504,True
2023-08-18,2024-04-03,389,True,0.05709563780840656,0.05709563780840621,-3.5388358909926865e-16,0.001,True,0.00566793893129771,0.00566793893129771,0.0,True,0.05142769887710885,0.05110408428876689,-0.00032361458834195833,0.001324614588341541,True
2024-04-03,2024-08-20,412,True,-0.02764839344998269,-0.027648393449983155,-4.649058915617843e-16,0.001,True,0.005738929792597399,0.005738929792597399,0.0,True,-0.03338732324258009,-0.03322865105369299,0.000158672188887099,0.0011596721888875606,True
2024-08-20,2025-04-03,295,True,-0.08252171792379427,-0.08252171792379392,3.469446951953614e-16,0.001,True,0.006861407766990291,0.006861407766990291,0.0,True,-0.08938312569078456,-0.08881691053447649,0.0005662151563080725,0.001567215156307704,True
2025-04-03,2025-08-20,458,True,0.1707470521541196,0.1707470521541219,2.3037127760972e-15,0.001,True,0.007195710902227814,0.007195710902227814,0.0,True,0.16355134125189177,0.16232269482718542,-0.0012286464247063533,0.0022296464247086594,True
2025-08-20,2026-04-03,731,True,0.25529289127014776,0.2552928912701482,4.440892098500626e-16,0.001,True,0.005605879067377941,0.005605879067377941,0.0,True,0.24968701220276981,0.24825587112754843,-0.0014311410752213816,0.002432141075221714,True
