date,nav_gross,nav_net
2016-04-05,1.0,0.9932
2016-04-06,1.003810614709737,0.9969847025297107
2016-04-07,1.0026523555194435,0.9958343195019113
2016-04-08,0.9989301524992577,0.9921374274622626
2016-04-11,1.0088086352876982,1.0019487365677417
2016-04-12,1.0115347827976613,1.0046563462746372
2016-04-14,1.0142427434997399,1.0073458928439416
2016-04-15,1.0215428890115716,1.014596397366293
2016-04-18,1.0208764884317412,1.0139345283104053
2016-04-19,1.0230893856226264,1.0161323778003926
2016-04-20,1.0207254720419114,1.0137845388320263
2016-04-21,1.0286965713067115,1.0217014346218258
2016-04-22,1.0365991943366604,1.029550319815171
2016-04-25,1.0323864759918435,1.025366247955099
2016-04-26,1.028357924711455,1.021365090823417
2016-04-27,1.0239673273277659,1.017004349501937
2016-04-28,1.0324056537163848,1.0253852952711133
2016-04-29,1.0264422042550376,1.0194623972661034
2016-05-02,1.0111914536787754,1.0043153517937597
2016-05-03,1.0106742627310445,1.0038016777444734
2016-05-04,0.9908973498532072,0.9841592478742054
2016-05-09,0.981915540010433,0.9752385143383621
2016-05-10,0.9913398546670391,0.9845987436553032
2016-05-11,0.9926449008237808,0.985894915498179
2016-05-12,0.9952366896409399,0.9884690801513815
2016-05-13,0.9886455988093003,0.981922808737397
2016-05-16,0.9900981046475864,0.9833654375359828
2016-05-17,0.9831612299468229,0.9764757335831844
2016-05-18,0.9670379524811975,0.9604620944043253
2016-05-19,0.96902830546548,0.9624389129883147
2016-05-20,0.965773766699531,0.9592065050859742
2016-05-23,0.9712261931947918,0.9646218550810671
2016-05-24,0.9606105667825774,0.9540784149284558
2016-05-25,0.9695940150881368,0.9630007757855374
2016-05-26,0.9707789711943237,0.9641776741902023
2016-05-27,0.9758840880451671,0.9692480762464599
2016-05-30,0.9698101197723905,0.9632154109579383
2016-05-31,0.9702748883102581,0.9636770190697483
2016-06-01,0.9751979074959953,0.9685665617250225
2016-06-02,0.9732605860601301,0.9666424140749212
2016-06-03,0.9717685729856504,0.965160546689348
2016-06-07,0.9747556619961871,0.9681273234946131
2016-06-08,0.9732259947011933,0.9666080579372252
2016-06-09,0.9745447814397181,0.967917876925928
2016-06-10,0.9807705624668214,0.974101322642047
2016-06-13,0.9624474403390841,0.9559027977447784
2016-06-14,0.9540825746109243,0.94759481310357
2016-06-15,0.9501860763847157,0.9437248110652997
2016-06-16,0.9336455009261156,0.9272967115198181
2016-06-17,0.9378992983753833,0.9315215831464307
2016-06-20,0.9541890434753012,0.9477005579796691
2016-06-21,0.9514769843891464,0.9450069408953002
2016-06-22,0.9575734192697956,0.9510619200187609
2016-06-23,0.9470632256976013,0.9406231957628576
2016-06-24,0.8987467653696775,0.8926352873651636
2016-06-27,0.9068690825791776,0.9007023728176392
2016-06-28,0.9240391936798085,0.9177557271627858
2016-06-29,0.9350347419201336,0.9286765056750766
2016-06-30,0.9373116286930258,0.9309379096179131
2016-07-01,0.9429028616652673,0.9364911222059434
2016-07-04,0.9531143240236787,0.9466331466203176
2016-07-05,0.9586879230299433,0.9521688451533397
