rebalance_date,next_date,n_stocks,has_delisted,engine_gross,daily_gross,diff_gross,tol_gross,G_NAV_1,engine_tc,recomputed_tc,diff_tc,G_NAV_2,engine_net,daily_net_compound,diff_net,bound_net,G_NAV_4
2016-04-05,2016-08-18,20,False,0.10584788954220006,0.10584788954220015,8.326672684688674e-17,1e-06,True,0.0035,0.0035,0.0,True,0.10234788954220006,0.10197742192880255,-0.00037046761339751266,0.00037146761339770025,True
2016-08-18,2017-04-05,20,False,-0.004358392465948096,-0.004358392465947936,1.6046192152785466e-16,1e-06,True,0.007125000000000001,0.007125000000000001,0.0,True,-0.011483392465948098,-0.011452338919628158,3.105354631994031e-05,3.205354631988019e-05,True
2017-04-05,2017-08-18,20,False,0.07000815075048199,0.07000815075048217,1.8041124150158794e-16,1e-06,True,0.007940000000000001,0.007940000000000001,0.0,True,0.062068150750481985,0.06151228603352332,-0.0005558647169586622,0.0005568647169588271,True
2017-08-18,2018-04-04,20,False,0.028099361796519243,0.028099361796519284,4.163336342344337e-17,1e-06,True,0.00838,0.00838,0.0,True,0.019719361796519244,0.01948388914466448,-0.00023547265185476507,0.00023647265185483126,True
2018-04-04,2018-08-20,20,True,-0.0028787704004700045,-0.00287877040046991,9.454242944073599e-17,0.001,True,0.007790000000000001,0.007790000000000001,0.0,True,-0.010668770400470005,-0.010646344779050243,2.2425621419762398e-05,0.0010234256214196613,True
2018-08-20,2019-04-03,20,False,-0.05618713320773279,-0.05618713320773294,-1.5265566588595902e-16,1e-06,True,0.007425000000000001,0.007425000000000001,0.0,True,-0.06361213320773279,-0.06319494374366552,0.0004171894640672691,0.000418189464067416,True
2019-04-03,2019-08-20,20,False,-0.10618238778964163,-0.10618238778964151,1.249000902703301e-16,1e-06,True,0.00853,0.00853,0.0,True,-0.11471238778964163,-0.11380665202179585,0.0009057357678457778,0.0009067357678456431,True
2019-08-20,2020-04-03,20,False,-0.2552737164188973,-0.2552737164188972,1.1102230246251565e-16,1e-06,True,0.008230000000000001,0.008230000000000001,0.0,True,-0.2635037164188973,-0.26140281373276963,0.0021009026861276703,0.002101902686127525,True
2020-04-03,2020-08-20,20,False,0.49298696510071166,0.4929869651007117,5.551115123125783e-17,1e-06,True,0.007425000000000001,0.007425000000000001,0.0,True,0.48556196510071165,0.48190153688483894,-0.003660428215872702,0.003661428215872785,True
2020-08-20,2021-04-05,20,False,0.6183730345456561,0.6183730345456564,3.3306690738754696e-16,1e-06,True,0.008305,0.008305,0.0,True,0.6100680345456561,0.6049324464937547,-0.005135588051901396,0.005136588051901674,True
2021-04-05,2021-08-19,20,False,0.1592445239553525,0.1592445239553526,1.1102230246251565e-16,1e-06,True,0.007790000000000001,0.007790000000000001,0.0,True,0.1514545239553525,0.1502140091137405,-0.0012405148416120004,0.001241514841612196,True
2021-08-19,2022-04-05,20,False,0.08974484107853398,0.08974484107853398,0.0,1e-06,True,0.0039700000000000004,0.0039700000000000004,0.0,True,0.08577484107853398,0.08541855405945209,-0.00035628701908188565,0.00035728701908177996,True
2022-04-05,2022-08-18,20,True,-0.06434844136729248,-0.06434844136729245,2.7755575615628914e-17,0.001,True,0.00706,0.00706,0.0,True,-0.07140844136729248,-0.07095414137123934,0.0004542999960531341,0.001455299996053085,True
2022-08-18,2023-04-05,20,False,0.04132086539024109,0.04132086539024127,1.8041124150158794e-16,1e-06,True,0.008820000000000001,0.008820000000000001,0.0,True,0.032500865390241086,0.032136415357499226,-0.0003644500327418601,0.0003654500327419265,True
2023-04-05,2023-08-18,20,False,-0.042499752442151505,-0.04249975244215154,-3.469446951953614e-17,1e-06,True,0.009635000000000001,0.009635000000000001,0.0,True,-0.0521347524421515,-0.05172526732737137,0.00040948511478013094,0.00041048511478012983,True
2023-08-18,2024-04-03,20,False,0.034901934879487534,0.03490193487948767,1.3877787807814457e-16,1e-06,True,0.005,0.005,0.0,True,0.029901934879487533,0.029727425205090308,-0.00017450967439722534,0.00017550967439743768,True
2024-04-03,2024-08-20,20,False,-0.02922696728971234,-0.029226967289712302,3.8163916471489756e-17,1e-06,True,0.005955,0.005955,0.0,True,-0.03518196728971234,-0.03500792069950209,0.00017404659021024588,0.00017504659021023698,True
2024-08-20,2025-04-03,20,False,0.05288883750332099,0.05288883750332096,-2.7755575615628914e-17,1e-06,True,0.004485,0.004485,0.0,True,0.04840383750332099,0.048166631067118715,-0.00023720643620227244,0.00023820643620239466,True
2025-04-03,2025-08-20,20,False,0.2837608695659146,0.2837608695659144,-2.220446049250313e-16,1e-06,True,0.007575,0.007575,0.0,True,0.2761858695659146,0.27403638097895255,-0.0021494885869620672,0.0021504885869618033,True
2025-08-20,2026-04-03,20,True,0.23589187058644562,0.23589187058644567,5.551115123125783e-17,0.001,True,0.008895,0.008895,0.0,True,0.22699687058644563,0.22489861239757936,-0.0020982581888662755,0.003099258188866434,True
