rebalance_date,next_date,n_stocks,has_delisted,engine_gross,daily_gross,diff_gross,tol_gross,G_NAV_1,engine_tc,recomputed_tc,diff_tc,G_NAV_2,engine_net,daily_net_compound,diff_net,bound_net,G_NAV_4
2016-04-05,2016-08-18,20,False,0.06876120226290439,0.0687612022629045,1.1102230246251565e-16,1e-06,True,0.0068,0.0068,0.0,True,0.061961202262904386,0.06149362608751674,-0.0004675761753876462,0.00046857617538774985,True
2016-08-18,2017-04-05,20,False,-0.0244655562423073,-0.024465556242307063,2.3592239273284576e-16,1e-06,True,0.00442,0.00442,0.0,True,-0.0288855562423073,-0.028777418483716066,0.0001081377585912327,0.00010913775859099827,True
2017-04-05,2017-08-18,20,False,0.0749181287789048,0.07491812877890469,-1.1102230246251565e-16,1e-06,True,0.00442,0.00442,0.0,True,0.0704981287789048,0.070166990649702,-0.00033113812920279595,0.0003321381292027593,True
2017-08-18,2018-04-04,20,False,-0.03523455806829612,-0.03523455806829601,1.1102230246251565e-16,1e-06,True,0.00238,0.00238,0.0,True,-0.03761455806829612,-0.037530699820093494,8.385824820262427e-05,8.485824820254476e-05,True
2018-04-04,2018-08-20,20,False,-0.03773193040149776,-0.037731930401497804,-4.163336342344337e-17,1e-06,True,0.0037400000000000003,0.0037400000000000003,0.0,True,-0.04147193040149776,-0.041330812981796194,0.00014111741970156827,0.00014211741970160163,True
2018-08-20,2019-04-03,20,False,0.0022222857756385578,0.002222285775638655,9.71445146547012e-17,1e-06,True,0.00408,0.00408,0.0,True,-0.0018577142243614425,-0.0018667811503259024,-9.066925964459904e-06,1.0066925964605317e-05,True
2019-04-03,2019-08-20,20,False,-0.11339711601411992,-0.11339711601411984,8.326672684688674e-17,1e-06,True,0.00442,0.00442,0.0,True,-0.11781711601411993,-0.11731590076133736,0.000501215252782572,0.0005022152527824101,True
2019-08-20,2020-04-03,20,False,-0.24210625774931022,-0.24210625774931016,5.551115123125783e-17,1e-06,True,0.00306,0.00306,0.0,True,-0.24516625774931022,-0.24442541260059725,0.0007408451487129764,0.0007418451487128892,True
2020-04-03,2020-08-20,20,False,0.45950296578551314,0.45950296578551275,-3.885780586188048e-16,1e-06,True,0.00442,0.00442,0.0,True,0.45508296578551316,0.45305196267674086,-0.0020310031087723,0.0020320031087719685,True
2020-08-20,2021-04-05,20,False,0.5052032641868873,0.5052032641868875,2.220446049250313e-16,1e-06,True,0.00408,0.00408,0.0,True,0.5011232641868874,0.49906203486900513,-0.0020612293178822183,0.0020622293178825008,True
2021-04-05,2021-08-19,20,False,0.20274083342632093,0.20274083342632077,-1.6653345369377348e-16,1e-06,True,0.00272,0.00272,0.0,True,0.20002083342632093,0.19946937835940104,-0.0005514550669198925,0.000552455066919593,True
2021-08-19,2022-04-05,20,False,0.060648691961182374,0.060648691961182166,-2.0816681711721685e-16,1e-06,True,0.00238,0.00238,0.0,True,0.058268691961182374,0.05812434807431455,-0.00014434388686782734,0.00014534388686761405,True
2022-04-05,2022-08-18,20,True,-0.11228231435969324,-0.11228231435969305,1.942890293094024e-16,0.001,True,0.00442,0.00442,0.0,True,-0.11670231435969325,-0.11620602653022316,0.0004962878294700879,0.0014972878294698443,True
2022-08-18,2023-04-05,20,False,0.0829329636651145,0.0829329636651146,9.71445146547012e-17,1e-06,True,0.00238,0.00238,0.0,True,0.0805529636651145,0.08035558321159164,-0.00019738045352285516,0.00019838045352297252,True
2023-04-05,2023-08-18,20,False,-0.03395458580370158,-0.033954585803701476,1.0408340855860843e-16,1e-06,True,0.00204,0.00204,0.0,True,-0.03599458580370158,-0.03592531844866198,6.926735503959974e-05,7.026735503955122e-05,True
2023-08-18,2024-04-03,20,False,0.0880905806764714,0.08809058067647135,-4.163336342344337e-17,1e-06,True,0.00306,0.00306,0.0,True,0.0850305806764714,0.08476102349960146,-0.00026955717686993896,0.00027055717687000247,True
2024-04-03,2024-08-20,20,False,-0.07519368751687532,-0.07519368751687516,1.5265566588595902e-16,1e-06,True,0.00238,0.00238,0.0,True,-0.07757368751687532,-0.07739472654058499,0.00017896097629033214,0.00017996097629016327,True
2024-08-20,2025-04-03,20,False,-0.04478652068575029,-0.04478652068575051,-2.1510571102112408e-16,1e-06,True,0.0017,0.0017,0.0,True,-0.04648652068575029,-0.046410383600584804,7.613708516548967e-05,7.713708516577549e-05,True
2025-04-03,2025-08-20,20,False,0.266903986601927,0.26690398660192716,1.6653345369377348e-16,1e-06,True,0.0037400000000000003,0.0037400000000000003,0.0,True,0.26316398660192697,0.262165765692036,-0.00099822090989099,0.000999220909891207,True
2025-08-20,2026-04-03,20,True,0.29389200456388553,0.29389200456388576,2.220446049250313e-16,0.001,True,0.0034,0.0034,0.0,True,0.2904920045638855,0.2894927717483686,-0.0009992328155168928,0.0020002328155172104,True
