date,nav_gross,nav_net
2016-04-05,1.0,0.9932
2016-04-06,1.0066486270485977,0.9998034163846672
2016-04-07,1.0080590631464061,1.0012042615170105
2016-04-08,1.004645371228307,0.9978137827039545
2016-04-11,1.0235664107133915,1.0166061591205404
2016-04-12,1.0355973819803919,1.0285553197829251
2016-04-14,1.047624301809449,1.0405004565571447
2016-04-15,1.048187145187639,1.041059472600363
2016-04-18,1.045482353197364,1.038373073195622
2016-04-19,1.044980205981787,1.0378743405811108
2016-04-20,1.0463630905061903,1.0392478214907481
2016-04-21,1.0653576741520718,1.0581132419678376
2016-04-22,1.0686485520471094,1.061381741893189
2016-04-25,1.0581579004578785,1.0509624267347648
2016-04-26,1.0515145098956113,1.0443642112283211
2016-04-27,1.0414617558182446,1.0343798158786806
2016-04-28,1.0423550150686807,1.0352670009662137
2016-04-29,1.0392117891924988,1.0321451490259899
2016-05-02,1.0216495262624439,1.0147023094838592
2016-05-03,1.0269436026620433,1.0199603861639415
2016-05-04,1.0094621958643217,1.0025978529324444
2016-05-09,0.9973686155801654,0.9905865089942203
2016-05-10,1.007100868167363,1.0002525822638249
2016-05-11,1.004148346121844,0.9973201373682153
2016-05-12,1.0054015835955212,0.9985648528270716
2016-05-13,0.9993873314242622,0.9925914975705772
2016-05-16,1.0059081501726534,0.9990679747514793
2016-05-17,1.0051554707099604,0.9983204135091326
2016-05-18,0.9909092429972524,0.984171060144871
2016-05-19,0.9856118533996547,0.9789096927965371
2016-05-20,0.9912412608538177,0.9845008202800117
2016-05-23,1.0025367965014769,0.9957195462852668
2016-05-24,0.9889966386468443,0.9822714615040458
2016-05-25,0.9957120066695184,0.9889411650241656
2016-05-26,0.9941100052914972,0.987350057255515
2016-05-27,1.0026478935008811,0.9958298878250751
2016-05-30,0.9993389997809968,0.992543494582486
2016-05-31,1.0021509877319799,0.9953363610154023
2016-06-01,1.0005788909938123,0.9937749545350543
2016-06-02,0.9969457312553207,0.9901665002827845
2016-06-03,0.9947505717992661,0.9879862679110311
2016-06-07,1.003035740491587,0.9962150974562443
2016-06-08,0.999121235663291,0.9923272112607806
2016-06-09,0.9961628691226849,0.9893889616126507
2016-06-10,0.9979635817853841,0.9911774294292435
2016-06-13,0.9843325006464769,0.9776390396420809
2016-06-14,0.9730141900922744,0.9663976935996469
2016-06-15,0.9706175001275514,0.964017301126684
2016-06-16,0.9586985345713821,0.9521793845362967
2016-06-17,0.9640156445268264,0.957460338144044
2016-06-20,0.977329216407281,0.9706833777357115
2016-06-21,0.9771926588294737,0.9705477487494333
2016-06-22,0.9774414818790598,0.9707948798022822
2016-06-23,0.9705399366688359,0.9639402650994877
2016-06-24,0.9262226435168808,0.9199243295409659
2016-06-27,0.9314397006814583,0.9251059107168244
2016-06-28,0.9471454352668951,0.9407048463070802
2016-06-29,0.9594144739696128,0.9528904555466193
2016-06-30,0.9603852433190286,0.9538546236644592
2016-07-01,0.9619528067444787,0.9554115276586163
2016-07-04,0.9767119782499722,0.9700703367978724
2016-07-05,0.9798322382540139,0.9731693790338866
2016-07-06,0.9675164951722321,0.9609373830050609
2016-07-07,0.9748965985615274,0.968267301691309
2016-07-08,0.9701505529545624,0.9635535291944713
2016-07-11,0.9768486447590613,0.9702060739746997
2016-07-12,0.9809150199422069,0.9742447978065998
2016-07-13,0.9920855923387868,0.985339410310883
2016-07-14,0.9914415374069011,0.9846997349525342
2016-07-15,0.9941609606560925,0.9874006661236311
2016-07-18,1.0046025595923769,0.9977712621871487
2016-07-19,0.9965617983423458,0.9897851781136179
2016-07-20,0.9955693052364428,0.988799433960835
2016-07-21,0.9944972953097904,0.9877347137016838
2016-07-22,0.9981737739403852,0.9913861922775905
2016-07-25,0.9996595727758326,0.992861887680957
2016-07-26,1.006125638641849,0.9992839842990843
2016-07-27,1.0079466217768107,1.0010925847487284
2016-07-28,1.0093447659382175,1.0024812215298375
2016-07-29,1.0060117432937425,0.999170863439345
2016-08-01,1.01551726073697,1.0086117433639585
2016-08-02,1.017257932694756,1.0103405787524316
2016-08-03,1.0271469220667244,1.0201623229966708
2016-08-04,1.0329383934373666,1.0259144123619925
2016-08-05,1.0358009817791392,1.028757535103041
2016-08-08,1.0449781391751831,1.0378722878287918
2016-08-09,1.0477524367456645,1.040627720175794
2016-08-10,1.042355312177454,1.0352672960546474
2016-08-11,1.0318756241419236,1.0248588698977585
2016-08-12,1.0523337927201428,1.0451779229296458
2016-08-16,1.0519705585363075,1.0448171587382606
2016-08-17,1.0482956767374525,1.0411672661356377
2016-08-18,1.0551161114237024,1.04224052107507
2016-08-19,1.0510505540970658,1.0382245757770148
2016-08-22,1.041871512417562,1.0291575460165583
2016-08-23,1.0410105317556486,1.02830707190855
2016-08-24,1.0440438230839335,1.0313033479584897
2016-08-25,1.0482066085948591,1.035415334964523
2016-08-26,1.0471999118773767,1.0344209229751378
2016-08-29,1.0352097135537615,1.0225770411375872
2016-08-30,1.0431956009936958,1.0304654767292047
2016-08-31,1.0410331814584437,1.0283294452168408
2016-09-01,1.0407729316693426,1.0280723712579982
2016-09-02,1.0449900835165393,1.0322380611674662
2016-09-05,1.0573960713351334,1.044492658617462
2016-09-06,1.0526417142133333,1.039796318953654
2016-09-07,1.0600561617308573,1.0471202879088064
2016-09-08,1.0539588786627676,1.0410974100347747
2016-09-09,1.043342819938969,1.0306108991605112
2016-09-12,1.0250377357141474,1.0125291920249258
2016-09-13,1.0293187953915384,1.016758009896825
2016-09-19,1.0473208953157882,1.0345404300516825
2016-09-20,1.0594413406279612,1.0465129694727475
2016-09-21,1.0610674170196999,1.0481192028412691
2016-09-22,1.0636428322023268,1.050663190211819
2016-09-23,1.0653861991532496,1.052385282841893
2016-09-26,1.0607745440840142,1.0478299038363605
2016-09-27,1.064485653198616,1.051495726256748
2016-09-28,1.0616234638536302,1.0486684642312365
2016-09-29,1.0608690413932813,1.0479232479942067
2016-09-30,1.052088246574885,1.0392496052852258
2016-10-04,1.0645751032388846,1.0515840847374596
2016-10-05,1.073516518866928,1.0604163881990627
2016-10-06,1.076957172118419,1.0638150551314005
2016-10-07,1.0658186092921995,1.0528124162764578
2016-10-10,1.059424379113188,1.0464962149394748
2016-10-11,1.06170718255835,1.0487511613159328
2016-10-12,1.0672143803534275,1.0541911547322595
2016-10-13,1.057381919046728,1.0444786790295453
2016-10-14,1.0595726902382487,1.04664271622269
2016-10-17,1.0568870981082945,1.043989896394982
2016-10-18,1.0700995179796768,1.0570410850009746
2016-10-19,1.0649503984879518,1.0519548002556003
2016-10-20,1.0675450353237532,1.054517774717337
2016-10-21,1.0658012180030598,1.0527952372133587
2016-10-24,1.0654008753968618,1.0523997799911868
2016-10-25,1.0619100670134825,1.0489515699704361
2016-10-26,1.0434188632007804,1.0306860144657903
2016-10-27,1.047848601286435,1.0350616964221477
2016-10-28,1.0420784283410671,1.0293619369433935
2016-10-31,1.0301520472569712,1.017581093583078
2016-11-01,1.0313021453347335,1.0187171570047966
2016-11-02,1.0132613963711579,1.0008965594451495
2016-11-03,1.02488097371926,1.012374342997916
2016-11-04,1.0218399814279036,1.009370459959819
2016-11-07,1.040227123412521,1.0275332235037011
2016-11-08,1.0437532603192712,1.031016330933569
2016-11-09,1.008618287895147,0.9963101108590162
2016-11-10,1.0404154144467317,1.0277192168209148
2016-11-11,1.054870804660683,1.0419982077924421
2016-11-14,1.0716991641514353,1.058621210677702
2016-11-15,1.0781817598881134,1.0650246992467445
2016-11-16,1.0821028743408294,1.068897964308425
2016-11-17,1.082523477836508,1.0693134351762812
2016-11-18,1.0686555261094863,1.055614714175128
2016-11-21,1.0637269358464254,1.050746267538476
2016-11-22,1.0701299221103364,1.0570711181097847
2016-11-23,1.0593946837276345,1.0464668819269487
2016-11-24,1.0489672945241797,1.0361667382373627
2016-11-25,1.0458189078942985,1.033056771394713
2016-11-28,1.040818872352962,1.028117751327088
2016-11-29,1.0440894239234269,1.0313483923305737
2016-11-30,1.037710626329269,1.0250474352544878
2016-12-01,1.0487396658189916,1.0359418872870851
2016-12-02,1.0472374269692888,1.034457980270083
2016-12-05,1.033793913979013,1.0211785185763758
2016-12-06,1.0576171041418325,1.0447109941590529
2016-12-07,1.0602935341678927,1.0473547636880938
2016-12-08,1.0713381457636704,1.0582645978002112
2016-12-09,1.074523388484904,1.0614109709790356
2016-12-12,1.081602672280071,1.0684038662174156
2016-12-13,1.0807983491671227,1.0676093582658495
2016-12-14,1.0720985000562848,1.0590156734833098
2016-12-15,1.0817349652444728,1.0685345448097145
2016-12-16,1.0739601685543154,1.0608546240257657
2016-12-19,1.0693836974994544,1.0563339996837988
2016-12-20,1.076311579549128,1.0631773407333973
2016-12-21,1.086686837839883,1.0734259896642282
2016-12-22,1.0862766035789415,1.0730207614952547
2016-12-23,1.0833738910576873,1.0701534707981193
2016-12-26,1.073910287304412,1.0608053514771538
2016-12-27,1.0747653121332212,1.061649942431137
