date,nav_gross,nav_net
2016-04-05,1.0,0.9932
2016-04-06,1.0029697947297733,0.9961496001256108
2016-04-07,1.002412163489389,0.9955957607776611
2016-04-08,1.0038268749938601,0.9970008522439019
2016-04-11,1.0024619292780759,0.995645188158985
2016-04-12,1.0040998935697174,0.9972720142934433
2016-04-14,1.0011558547715658,0.9943479949591191
2016-04-15,1.0040755637934256,0.9972478499596302
2016-04-18,1.0039363652510709,0.9971095979673635
2016-04-19,1.0101446672232162,1.0032756834860983
2016-04-20,1.0088637558233182,1.0020034822837196
2016-04-21,1.0171197758532586,1.0102033613774564
2016-04-22,1.0215662191336177,1.0146195688435091
2016-04-25,1.0199283008985802,1.0129927884524699
2016-04-26,1.0183182108761606,1.0113936470422027
2016-04-27,1.0148865009502481,1.0079852727437864
2016-04-28,1.0145104069340132,1.007611736166862
2016-04-29,1.0127634186496266,1.005876627402809
2016-05-02,0.9988342385101671,0.992042165688298
2016-05-03,1.0062327483211526,0.9993903656325688
2016-05-04,0.9976540928954225,0.9908700450637336
2016-05-09,0.9913420687031178,0.9846009426359366
2016-05-10,1.0001796104491791,0.9933783890981247
2016-05-11,1.0087951626187346,1.0019353555129271
2016-05-12,1.0116421340006485,1.004762967489444
2016-05-13,1.009427775487874,1.0025636666145563
2016-05-16,1.005447118104191,0.9986100777010826
2016-05-17,1.0014368552072221,0.994627084591813
2016-05-18,0.9880228010055647,0.9813042459587269
2016-05-19,0.9824036421400376,0.9757232973734853
2016-05-20,0.9884240904029579,0.9817028065882177
2016-05-23,0.9962273478163186,0.9894530018511676
2016-05-24,0.9885744654890789,0.9818521591237531
2016-05-25,0.9950638175125588,0.9882973835534734
2016-05-26,0.9965399643180447,0.989763492560682
2016-05-27,1.0039617697232828,0.9971348296891644
2016-05-30,1.0013963535577657,0.9945868583535729
2016-05-31,1.0089287287766553,1.002068013420974
2016-06-01,1.0124988254381242,1.005613833425145
2016-06-02,1.011912046841038,1.005031044922519
2016-06-03,1.0128287565528125,1.0059415210082534
