rebalance_date,next_date,n_stocks,has_delisted,engine_gross,daily_gross,diff_gross,tol_gross,G_NAV_1,engine_tc,recomputed_tc,diff_tc,G_NAV_2,engine_net,daily_net_compound,diff_net,bound_net,G_NAV_4
2016-04-05,2016-08-18,20,False,0.10038351422063994,0.10038351422063996,1.3877787807814457e-17,1e-06,True,0.0035,0.0035,0.0,True,0.09688351422063994,0.09653217192086783,-0.0003513422997721144,0.0003523422997722398,True
2016-08-18,2017-04-05,20,False,0.01947869910199041,0.019478699101990626,2.1510571102112408e-16,1e-06,True,0.005805,0.005805,0.0,True,0.01367369910199041,0.013560625253703718,-0.00011307384828669262,0.00011407384828705435,True
2017-04-05,2017-08-18,20,False,0.05467952133422171,0.054679521334221715,6.938893903907228e-18,1e-06,True,0.007350000000000001,0.007350000000000001,0.0,True,0.047329521334221705,0.04692762685241525,-0.0004018944818064557,0.0004028944818065296,True
2017-08-18,2018-04-04,20,False,0.08541860291262665,0.0854186029126267,5.551115123125783e-17,1e-06,True,0.00662,0.00662,0.0,True,0.07879860291262665,0.07823313176134516,-0.0005654711512814853,0.0005664711512815884,True
2018-04-04,2018-08-20,20,True,0.02112277431666922,0.02112277431666909,-1.2836953722228372e-16,0.001,True,0.007425000000000001,0.007425000000000001,0.0,True,0.013697774316669218,0.013540937717367862,-0.00015683659930135554,0.001157836599301269,True
2018-08-20,2019-04-03,20,False,-0.07216343544178362,-0.07216343544178372,-9.71445146547012e-17,1e-06,True,0.0072,0.0072,0.0,True,-0.07936343544178362,-0.07884385870660282,0.0005195767351807989,0.0005205767351808421,True
2019-04-03,2019-08-20,20,False,-0.11634160016097014,-0.11634160016097006,8.326672684688674e-17,1e-06,True,0.008015000000000001,0.008015000000000001,0.0,True,-0.12435660016097014,-0.12342412223567989,0.0009324779252902482,0.0009334779252901759,True
2019-08-20,2020-04-03,20,False,-0.2557538589513342,-0.2557538589513343,-1.1102230246251565e-16,1e-06,True,0.008305,0.008305,0.0,True,-0.2640588589513342,-0.2619348231527434,0.002124035798590773,0.0021250357985908306,True
2020-04-03,2020-08-20,20,False,0.5013450423806864,0.5013450423806864,0.0,1e-06,True,0.009335000000000001,0.009335000000000001,0.0,True,0.49201004238068646,0.48732998641006287,-0.004680055970623598,0.004681055970623709,True
2020-08-20,2021-04-05,20,False,0.6618631378116646,0.6618631378116646,0.0,1e-06,True,0.008735,0.008735,0.0,True,0.6531281378116646,0.6473467633028795,-0.00578137450878502,0.00578237450878489,True
2021-04-05,2021-08-19,20,False,0.20274083342632093,0.20274083342632077,-1.6653345369377348e-16,1e-06,True,0.006835000000000001,0.006835000000000001,0.0,True,0.19590583342632092,0.19452009982985174,-0.0013857335964691797,0.0013867335964689036,True
2021-08-19,2022-04-05,20,False,0.07347698725765607,0.07347698725765639,3.191891195797325e-16,1e-06,True,0.004485,0.004485,0.0,True,0.06899198725765607,0.06866244296980595,-0.0003295442878501198,0.0003305442878505875,True
2022-04-05,2022-08-18,20,False,-0.07405871302706216,-0.0740587130270619,2.498001805406602e-16,1e-06,True,0.00662,0.00662,0.0,True,-0.08067871302706216,-0.08018844434682271,0.0004902686802394501,0.0004912686802391515,True
2022-08-18,2023-04-05,20,False,0.1683891962267093,0.16838919622670945,1.3877787807814457e-16,1e-06,True,0.008155,0.008155,0.0,True,0.1602341962267093,0.1588609823314806,-0.0013732138952287087,0.0013742138952288145,True
2023-04-05,2023-08-18,20,False,-0.06039731597586652,-0.060397315975866284,2.3592239273284576e-16,1e-06,True,0.00853,0.00853,0.0,True,-0.06892731597586652,-0.06841212687059217,0.000515189105274344,0.0005161891052741414,True
2023-08-18,2024-04-03,20,False,0.0786286237923603,0.07862862379236035,5.551115123125783e-17,1e-06,True,0.007425000000000001,0.007425000000000001,0.0,True,0.0712036237923603,0.07061980626070197,-0.0005838175316583288,0.0005848175316582753,True
2024-04-03,2024-08-20,20,False,-0.0219597308066991,-0.021959730806698885,2.1510571102112408e-16,1e-06,True,0.006030000000000001,0.006030000000000001,0.0,True,-0.0279897308066991,-0.027857313629934488,0.00013241717676461262,0.0001334171767643956,True
2024-08-20,2025-04-03,20,False,-0.001365306254376527,-0.001365306254376475,5.204170427930421e-17,1e-06,True,0.00559,0.00559,0.0,True,-0.006955306254376527,-0.006947674192414488,7.63206196203927e-06,8.632061961964786e-06,True
2025-04-03,2025-08-20,20,False,0.2878092462724135,0.2878092462724138,2.7755575615628914e-16,1e-06,True,0.0075,0.0075,0.0,True,0.2803092462724135,0.27815067692537077,-0.002158569347042727,0.0021595693470431014,True
2025-08-20,2026-04-03,20,False,0.25008182525591544,0.2500818252559156,1.6653345369377348e-16,1e-06,True,0.008820000000000001,0.008820000000000001,0.0,True,0.24126182525591544,0.23905610355715834,-0.0022057216987571016,0.0022067216987571745,True
